gender,age,region,tenure_months,contract_type,internet_service,monthly_gb_download,streaming_package,tech_support_calls,payment_method,monthly_charges,late_payments,account_manager,credit_score,churn_label,credit_score_missing,days_since_last_login
male,74,North,7,Two year,DSL,3.5553480614894135,No,1.0,Electronic check,48.32,0,False,669.0,0,0,324.0
female,24,South,60,One year,Fiber optic,4.189654742026425,No,1.0,Bank transfer,83.22,1,False,812.0,0,0,67.0
female,73,South,2,Two year,No,0.0,No,3.0,Bank transfer,50.56,0,False,565.5,0,1,26.0
male,84,South,19,Two year,Fiber optic,4.204692619390966,No,0.0,Credit card,20.0,0,False,533.0,0,0,293.0
male,33,South,2,Two year,DSL,3.258096538021482,No,3.0,Bank transfer,63.38,0,False,757.0,0,0,186.0
male,68,East,45,Two year,Fiber optic,4.330733340286331,No,3.0,Electronic check,29.3,1,True,556.0,0,0,207.0
male,29,South,16,Month-to-month,Fiber optic,3.367295829986474,Yes,1.0,Bank transfer,76.13,0,False,565.5,0,1,30.0
female,70,South,23,Month-to-month,No,0.0,No,1.0,Credit card,34.39,0,False,471.0,0,0,8.0
female,22,South,36,Month-to-month,No,0.0,No,1.0,Electronic check,55.36,0,False,572.0,0,0,26.0
male,44,West,4,Month-to-month,DSL,1.9459101490553132,Yes,3.0,Credit card,75.48,2,False,493.0,1,0,165.0
male,29,West,1,One year,No,0.0,Yes,0.0,Mailed check,63.63,0,False,411.0,0,0,299.0
female,34,West,43,One year,DSL,2.995732273553991,No,0.0,Credit card,77.51,0,False,322.0,0,0,61.0
female,23,South,8,One year,DSL,0.6931471805599453,No,0.0,Mailed check,90.41,0,False,565.5,0,1,3.0
female,22,North,3,Two year,No,0.0,No,2.0,Mailed check,35.26,2,False,501.0,0,0,322.0
male,74,South,13,Two year,DSL,3.4965075614664802,No,0.0,Bank transfer,68.07,0,False,565.5,0,1,207.0
male,45,South,19,Month-to-month,DSL,3.4965075614664802,Yes,0.0,Electronic check,20.0,0,False,565.5,1,1,79.0
female,76,East,1,Month-to-month,DSL,2.772588722239781,Yes,3.0,Bank transfer,77.42,0,False,807.0,1,0,173.0
male,50,West,7,Month-to-month,Fiber optic,3.7612001156935624,No,1.0,Electronic check,60.98,0,False,665.0,0,0,36.0
male,79,West,1,Month-to-month,Fiber optic,3.8918202981106265,Yes,1.0,Credit card,40.5,0,False,830.0,0,0,197.0
male,67,West,11,One year,Fiber optic,3.9512437185814275,Yes,0.0,Mailed check,79.47,0,False,345.0,0,0,300.0
female,36,South,46,One year,DSL,3.091042453358316,Yes,0.0,Mailed check,105.18,0,True,334.0,0,0,22.0
female,83,East,82,One year,Fiber optic,4.127134385045092,Yes,1.0,Mailed check,55.72,0,False,501.0,0,0,6.0
female,64,South,21,Two year,No,0.0,No,0.0,Credit card,41.66,2,True,834.0,0,0,15.0
male,56,North,4,Two year,No,0.0,Yes,0.0,Credit card,74.95,0,False,664.0,0,0,96.0
female,50,East,48,Month-to-month,DSL,2.9444389791664403,Yes,1.0,Bank transfer,29.93,0,True,769.0,0,0,318.0
female,30,North,15,One year,No,0.0,No,0.0,Bank transfer,50.19,3,False,599.0,0,0,35.0
male,71,South,4,Month-to-month,Fiber optic,4.23410650459726,Yes,1.0,Electronic check,106.67,0,False,715.0,0,0,22.0
female,24,South,51,Month-to-month,DSL,3.2188758248682006,No,0.0,Electronic check,71.87,0,True,645.0,0,0,149.0
female,31,East,29,Month-to-month,DSL,2.639057329615259,No,1.0,Mailed check,20.0,0,False,648.0,0,0,105.0
male,36,West,27,Month-to-month,DSL,3.5263605246161616,Yes,1.0,Credit card,20.0,1,True,489.0,0,0,180.0
male,71,South,25,Month-to-month,Fiber optic,3.1354942159291497,Yes,1.0,Credit card,74.86,1,False,702.0,1,0,356.0
male,37,West,5,Month-to-month,DSL,2.995732273553991,No,1.0,Bank transfer,95.87,0,False,648.0,1,0,180.0
female,46,South,5,One year,Fiber optic,4.248495242049359,Yes,1.0,Bank transfer,21.47,1,False,672.0,0,0,207.0
female,41,South,24,One year,DSL,2.5649493574615367,No,1.0,Electronic check,83.49,2,False,804.0,0,0,273.0
female,80,East,5,Month-to-month,No,0.0,No,2.0,Electronic check,109.91,0,False,590.0,0,0,256.0
male,74,East,12,Month-to-month,DSL,3.1780538303479458,Yes,1.0,Bank transfer,126.64,0,True,410.0,0,0,191.0
male,25,West,31,Two year,No,0.0,No,1.0,Bank transfer,79.94,1,False,565.5,0,1,117.0
female,79,South,31,Month-to-month,No,0.0,No,0.0,Credit card,85.2,1,False,600.0,0,0,267.0
female,46,East,13,Two year,DSL,3.258096538021482,Yes,0.0,Electronic check,20.0,2,False,565.5,0,1,250.0
male,34,East,32,One year,Fiber optic,3.4965075614664802,Yes,0.0,Bank transfer,132.99,0,False,822.0,0,0,295.0
male,83,West,37,Month-to-month,DSL,2.995732273553991,No,2.0,Bank transfer,52.74,0,False,565.5,0,1,286.0
male,23,North,22,Month-to-month,No,0.0,Yes,1.0,Mailed check,42.0,0,False,496.0,0,0,326.0
male,75,West,6,Month-to-month,Fiber optic,3.8501476017100584,No,1.0,Bank transfer,62.34,0,False,690.0,0,0,214.0
female,45,East,7,Month-to-month,DSL,2.70805020110221,Yes,1.0,Bank transfer,115.35,0,False,354.0,0,0,314.0
male,79,South,8,Month-to-month,DSL,3.784189633918261,No,2.0,Credit card,136.24,0,True,565.5,0,1,106.0
female,58,South,3,One year,DSL,2.5649493574615367,Yes,1.0,Bank transfer,73.76,1,False,318.0,0,0,89.0
female,58,South,7,Month-to-month,No,0.0,Yes,0.0,Electronic check,99.94,1,False,565.5,0,1,96.0
female,66,East,5,One year,Fiber optic,4.2626798770413155,Yes,3.0,Mailed check,71.3,0,False,772.0,0,0,346.0
male,66,West,13,One year,No,0.0,Yes,1.0,Credit card,38.87,0,False,308.0,0,0,27.0
male,20,East,48,Month-to-month,DSL,2.833213344056216,Yes,0.0,Electronic check,114.3,0,False,324.0,0,0,193.0
male,27,East,3,Month-to-month,DSL,2.302585092994046,No,0.0,Mailed check,51.34,0,False,605.0,0,0,49.0
male,52,East,26,Month-to-month,No,0.0,No,1.0,Mailed check,116.07,1,False,733.0,0,0,298.0
female,19,North,24,Month-to-month,DSL,3.091042453358316,Yes,2.0,Bank transfer,108.96,0,True,721.0,0,0,60.0
male,41,South,3,One year,No,0.0,No,2.0,Mailed check,88.42,0,False,356.0,0,0,173.0
male,55,South,52,Month-to-month,DSL,3.295836866004329,Yes,0.0,Mailed check,124.87,0,False,833.0,0,0,287.0
male,39,South,17,One year,DSL,3.4011973816621555,No,1.0,Bank transfer,136.97,2,False,847.0,0,0,282.0
male,43,North,10,Month-to-month,Fiber optic,4.406719247264253,No,0.0,Credit card,64.74,0,False,478.0,0,0,273.0
female,60,East,29,Month-to-month,No,0.0,No,1.0,Bank transfer,45.74,0,True,367.0,0,0,11.0
female,72,South,6,One year,No,0.0,Yes,3.0,Credit card,20.0,0,False,795.0,0,0,46.0
female,56,South,24,One year,DSL,3.912023005428146,Yes,1.0,Mailed check,137.34,1,False,300.0,0,0,281.0
female,46,South,1,Month-to-month,DSL,3.1354942159291497,No,0.0,Electronic check,56.81,1,False,347.0,0,0,141.0
male,37,North,37,Month-to-month,Fiber optic,3.6109179126442243,No,0.0,Credit card,104.05,0,False,716.0,0,0,343.0
female,58,West,12,One year,Fiber optic,4.0943445622221,No,1.0,Credit card,47.76,0,False,496.0,0,0,155.0
male,71,West,21,Month-to-month,Fiber optic,3.8066624897703196,No,1.0,Credit card,116.15,1,False,347.0,0,0,179.0
female,37,East,6,Month-to-month,DSL,3.4011973816621555,Yes,0.0,Credit card,49.0,1,False,654.0,0,0,19.0
male,36,North,23,One year,No,0.0,Yes,1.0,Mailed check,34.25,0,False,533.0,0,0,244.0
male,83,West,30,Month-to-month,Fiber optic,3.2188758248682006,No,3.0,Electronic check,63.74,0,False,736.0,0,0,138.0
male,47,West,13,One year,No,0.0,Yes,3.0,Credit card,54.05,1,True,389.0,0,0,53.0
male,70,West,20,One year,Fiber optic,4.584967478670572,No,2.0,Electronic check,87.89,0,False,668.0,0,0,220.0
female,51,North,13,One year,Fiber optic,4.219507705176107,Yes,2.0,Mailed check,68.46,0,False,468.0,0,0,136.0
male,39,East,45,One year,No,0.0,No,0.0,Credit card,88.83,0,True,662.0,0,0,246.0
female,84,West,14,One year,Fiber optic,2.833213344056216,Yes,1.0,Electronic check,61.27,1,False,476.0,0,0,92.0
male,23,East,37,One year,No,0.0,No,1.0,Credit card,50.05,1,False,799.0,0,0,243.0
male,44,East,33,Two year,No,0.0,Yes,0.0,Credit card,52.49,1,False,432.0,0,0,207.0
male,27,South,11,Month-to-month,Fiber optic,3.58351893845611,No,0.0,Mailed check,131.35,0,False,471.0,0,0,125.0
female,65,East,6,Month-to-month,Fiber optic,4.204692619390966,Yes,2.0,Credit card,76.76,2,True,829.0,1,0,266.0
male,76,North,11,One year,DSL,3.4657359027997265,No,0.0,Electronic check,20.0,0,False,740.0,0,0,177.0
female,76,East,35,One year,DSL,2.0794415416798357,No,1.0,Electronic check,54.39,1,False,411.0,0,0,18.0
female,19,North,6,Month-to-month,DSL,3.332204510175204,Yes,1.0,Mailed check,72.91,1,False,339.0,0,0,73.0
male,46,South,15,Two year,DSL,0.0,Yes,1.0,Bank transfer,125.36,0,False,401.0,0,0,140.0
male,82,South,33,Month-to-month,DSL,2.995732273553991,Yes,1.0,Bank transfer,100.86,0,False,668.0,1,0,129.0
male,43,East,9,One year,DSL,3.4657359027997265,No,3.0,Mailed check,42.35,0,False,473.0,0,0,221.0
female,27,North,21,One year,DSL,2.70805020110221,No,1.0,Mailed check,142.55,0,False,640.0,0,0,170.0
male,70,East,6,Two year,Fiber optic,2.995732273553991,No,3.0,Bank transfer,69.07,1,True,495.0,1,0,108.0
female,76,West,3,Month-to-month,DSL,3.091042453358316,Yes,2.0,Bank transfer,107.39,1,True,481.0,0,0,95.0
male,39,North,32,One year,DSL,2.639057329615259,No,4.0,Electronic check,35.35,0,True,622.0,0,0,151.0
male,68,North,3,Month-to-month,Fiber optic,4.143134726391533,Yes,2.0,Electronic check,20.0,0,False,412.0,0,0,283.0
male,65,North,7,Month-to-month,Fiber optic,3.4965075614664802,No,0.0,Electronic check,27.75,1,False,534.0,0,0,263.0
female,38,West,39,Month-to-month,Fiber optic,3.5553480614894135,No,0.0,Bank transfer,20.0,0,False,804.0,0,0,56.0
male,39,East,9,One year,Fiber optic,2.302585092994046,No,0.0,Mailed check,133.36,1,False,370.0,1,0,295.0
female,47,South,73,Month-to-month,No,0.0,Yes,1.0,Credit card,76.44,2,False,518.0,0,0,237.0
male,42,North,78,Month-to-month,Fiber optic,3.9889840465642745,No,0.0,Electronic check,42.26,0,False,816.0,0,0,339.0
female,45,East,7,One year,Fiber optic,3.8501476017100584,No,1.0,Credit card,83.58,1,False,464.0,0,0,37.0
male,82,West,1,One year,No,0.0,Yes,0.0,Mailed check,75.68,0,True,812.0,0,0,119.0
female,62,West,25,One year,No,0.0,No,0.0,Bank transfer,88.63,0,False,680.0,0,0,175.0
female,24,East,12,Two year,Fiber optic,3.295836866004329,Yes,0.0,Electronic check,106.29,1,False,483.0,0,0,82.0
male,66,North,3,Month-to-month,Fiber optic,3.9889840465642745,No,1.0,Bank transfer,61.3,3,False,565.5,1,1,313.0
female,26,North,25,Two year,DSL,3.4339872044851463,No,1.0,Mailed check,43.6,1,True,747.0,0,0,1.0
male,53,North,1,Two year,Fiber optic,3.828641396489095,Yes,0.0,Electronic check,94.83,0,True,307.0,1,0,101.0
male,18,South,41,Month-to-month,No,0.0,No,1.0,Mailed check,94.07,1,False,681.0,0,0,302.0
female,27,North,3,Month-to-month,Fiber optic,4.02535169073515,Yes,0.0,Mailed check,73.02,1,False,681.0,0,0,220.0
male,53,South,3,Month-to-month,No,0.0,Yes,0.0,Electronic check,135.33,1,False,747.0,0,0,323.0
male,63,South,4,Month-to-month,Fiber optic,4.02535169073515,No,0.0,Credit card,56.87,0,False,453.0,1,0,283.0
female,49,West,65,One year,No,0.0,No,1.0,Electronic check,43.0,0,False,333.0,0,0,226.0
male,49,East,24,One year,Fiber optic,3.258096538021482,No,3.0,Bank transfer,82.54,0,False,796.0,0,0,135.0
male,23,West,33,One year,DSL,3.713572066704308,No,1.0,Credit card,49.75,0,False,321.0,0,0,103.0
male,65,East,11,One year,Fiber optic,3.713572066704308,No,0.0,Electronic check,84.87,2,False,679.0,1,0,290.0
female,55,North,9,Month-to-month,DSL,3.295836866004329,Yes,0.0,Electronic check,45.01,0,False,447.0,0,0,142.0
male,34,East,6,Two year,DSL,3.332204510175204,Yes,1.0,Electronic check,57.99,0,False,398.0,0,0,319.0
female,44,South,14,Month-to-month,No,0.0,Yes,1.0,Electronic check,126.73,0,False,830.0,0,0,252.0
female,71,East,17,Two year,DSL,2.9444389791664403,Yes,4.0,Electronic check,57.83,0,False,570.0,0,0,135.0
male,67,South,20,Month-to-month,Fiber optic,4.143134726391533,Yes,1.0,Bank transfer,46.03,0,False,300.0,0,0,187.0
male,52,West,6,Two year,DSL,3.1354942159291497,No,1.0,Mailed check,105.12,1,False,586.0,0,0,352.0
male,42,South,60,Month-to-month,DSL,1.791759469228055,Yes,0.0,Bank transfer,38.47,0,False,479.0,0,0,153.0
female,45,South,4,Month-to-month,No,0.0,Yes,1.0,Mailed check,49.21,1,True,555.0,0,0,338.0
male,32,West,68,Month-to-month,DSL,2.833213344056216,No,1.0,Electronic check,87.3,1,False,473.0,0,0,163.0
male,21,North,1,One year,Fiber optic,3.6375861597263857,No,0.0,Bank transfer,98.15,1,True,565.5,0,1,108.0
male,44,East,14,Two year,Fiber optic,3.713572066704308,No,0.0,Mailed check,106.61,2,False,831.0,0,0,174.0
male,43,East,9,Month-to-month,Fiber optic,3.1780538303479458,No,1.0,Mailed check,47.58,0,False,489.0,1,0,245.0
male,36,West,12,Two year,No,0.0,Yes,2.0,Electronic check,87.88,0,False,342.0,0,0,168.0
female,34,West,17,One year,Fiber optic,4.290459441148391,No,0.0,Electronic check,56.02,0,False,816.0,0,0,324.0
female,60,West,12,One year,Fiber optic,4.418840607796598,Yes,0.0,Credit card,51.83,1,False,365.0,0,0,174.0
male,58,North,11,Two year,No,0.0,No,1.0,Credit card,106.1,1,False,695.0,0,0,251.0
male,59,West,27,Month-to-month,DSL,3.4011973816621555,No,2.0,Mailed check,53.51,0,False,550.0,0,0,351.0
male,67,East,24,Month-to-month,Fiber optic,4.330733340286331,Yes,4.0,Credit card,78.35,1,False,427.0,0,0,202.0
male,57,East,36,Two year,No,0.0,Yes,0.0,Bank transfer,74.67,0,False,487.0,0,0,315.0
female,56,North,6,Two year,Fiber optic,3.784189633918261,No,3.0,Mailed check,37.88,4,True,482.0,1,0,0.0
male,40,East,19,Two year,No,0.0,Yes,1.0,Bank transfer,98.98,0,False,711.0,0,0,33.0
female,69,West,18,Two year,Fiber optic,3.6375861597263857,No,0.0,Credit card,86.81,2,True,378.0,0,0,194.0
female,64,West,10,Month-to-month,No,0.0,No,1.0,Bank transfer,20.0,0,False,318.0,0,0,291.0
male,80,South,14,Two year,No,0.0,Yes,1.0,Mailed check,78.32,0,False,777.0,0,0,295.0
female,60,North,8,Month-to-month,DSL,2.5649493574615367,Yes,1.0,Bank transfer,46.81,1,True,565.5,1,1,346.0
female,65,South,4,Two year,DSL,3.295836866004329,Yes,0.0,Mailed check,102.91,1,False,521.0,1,0,219.0
female,51,West,5,Month-to-month,Fiber optic,4.007333185232471,No,1.0,Credit card,26.64,1,False,565.5,1,1,366.0
female,57,East,3,One year,Fiber optic,3.8918202981106265,Yes,0.0,Mailed check,59.31,0,False,565.5,0,1,9.0
male,78,South,23,One year,DSL,3.4965075614664802,Yes,0.0,Credit card,80.86,1,False,526.0,0,0,294.0
male,67,North,22,Month-to-month,DSL,3.2188758248682006,No,2.0,Electronic check,71.63,0,False,565.5,0,1,4.0
female,84,South,61,Month-to-month,DSL,2.4849066497880004,Yes,0.0,Credit card,92.89,0,False,574.0,0,0,125.0
male,79,South,27,Two year,No,0.0,Yes,2.0,Mailed check,24.45,0,True,565.5,0,1,136.0
male,75,West,2,Two year,Fiber optic,3.6109179126442243,Yes,2.0,Mailed check,119.56,0,False,472.0,0,0,50.0
male,50,East,44,Month-to-month,Fiber optic,4.1588830833596715,Yes,3.0,Electronic check,85.75,3,False,626.0,1,0,363.0
male,33,South,40,One year,DSL,3.4339872044851463,No,3.0,Electronic check,110.79,0,False,514.0,0,0,325.0
male,65,East,12,One year,DSL,3.258096538021482,Yes,2.0,Credit card,96.23,0,True,527.0,0,0,356.0
female,27,North,18,Month-to-month,DSL,3.6635616461296463,No,2.0,Bank transfer,69.65,1,False,406.0,0,0,234.0
male,55,West,75,Month-to-month,DSL,3.6109179126442243,No,1.0,Bank transfer,31.47,1,True,458.0,0,0,255.0
male,36,South,16,Two year,No,0.0,Yes,1.0,Electronic check,53.09,0,False,435.0,0,0,289.0
male,53,South,48,One year,No,0.0,No,0.0,Credit card,117.69,0,False,329.0,0,0,85.0
male,76,South,2,One year,DSL,3.2188758248682006,Yes,0.0,Electronic check,111.56,1,False,397.0,0,0,54.0
female,80,East,5,One year,DSL,2.4849066497880004,No,0.0,Electronic check,51.41,0,True,822.0,0,0,95.0
female,63,East,12,Month-to-month,DSL,1.9459101490553132,Yes,0.0,Mailed check,20.0,2,False,641.0,0,0,149.0
female,20,East,18,Month-to-month,Fiber optic,3.7612001156935624,No,2.0,Mailed check,63.62,0,False,467.0,1,0,309.0
female,82,South,34,Month-to-month,DSL,3.332204510175204,No,0.0,Mailed check,61.37,0,False,510.0,0,0,218.0
male,25,South,89,Month-to-month,DSL,3.6635616461296463,No,1.0,Electronic check,62.51,0,False,484.0,0,0,244.0
female,68,North,10,One year,DSL,3.2188758248682006,No,3.0,Credit card,85.86,1,False,731.0,0,0,211.0
male,23,East,1,Two year,Fiber optic,4.304065093204169,No,2.0,Bank transfer,96.29,1,True,565.5,0,1,303.0
male,56,North,33,Month-to-month,Fiber optic,3.828641396489095,No,1.0,Bank transfer,99.71,0,False,338.0,0,0,341.0
male,77,East,19,Month-to-month,Fiber optic,4.143134726391533,Yes,0.0,Mailed check,83.37,1,True,686.0,0,0,243.0
male,45,West,5,One year,DSL,3.367295829986474,No,1.0,Credit card,20.0,2,False,565.5,0,1,151.0
male,71,West,14,Two year,No,0.0,Yes,0.0,Mailed check,59.76,0,False,414.0,0,0,38.0
female,54,South,28,One year,No,0.0,No,0.0,Credit card,139.12,0,False,565.5,0,1,47.0
female,26,South,30,Two year,DSL,0.0,Yes,1.0,Credit card,81.23,1,False,603.0,0,0,131.0
female,73,North,14,One year,DSL,2.772588722239781,No,5.0,Credit card,81.03,0,False,608.0,0,0,333.0
female,76,East,8,One year,Fiber optic,4.23410650459726,No,0.0,Electronic check,80.78,0,True,402.0,0,0,309.0
male,19,West,73,Month-to-month,DSL,3.1354942159291497,No,1.0,Credit card,82.46,1,False,401.0,0,0,110.0
female,78,South,22,Month-to-month,Fiber optic,3.295836866004329,No,0.0,Electronic check,20.0,0,True,389.0,0,0,60.0
male,75,South,11,Month-to-month,Fiber optic,0.6931471805599453,No,2.0,Bank transfer,62.81,1,False,417.0,0,0,91.0
female,77,West,7,One year,Fiber optic,3.7612001156935624,No,1.0,Bank transfer,68.86,0,True,438.0,0,0,357.0
male,57,West,27,Two year,DSL,2.995732273553991,No,1.0,Electronic check,108.44,1,False,602.0,0,0,42.0
male,53,South,6,Two year,Fiber optic,3.4965075614664802,No,1.0,Bank transfer,71.43,0,False,816.0,0,0,102.0
female,54,East,4,Month-to-month,No,0.0,Yes,1.0,Bank transfer,20.6,0,False,508.0,0,0,71.0
male,35,North,16,Month-to-month,DSL,3.091042453358316,Yes,1.0,Mailed check,82.9,0,False,386.0,0,0,242.0
male,80,North,7,Month-to-month,Fiber optic,4.110873864173311,No,0.0,Electronic check,45.89,0,True,618.0,0,0,292.0
female,39,West,20,Month-to-month,DSL,3.295836866004329,Yes,0.0,Electronic check,33.5,1,False,544.0,0,0,216.0
male,28,West,3,One year,DSL,1.3862943611198906,No,0.0,Electronic check,44.98,1,False,389.0,0,0,146.0
female,75,West,22,Two year,Fiber optic,3.1780538303479458,Yes,2.0,Mailed check,86.28,1,False,777.0,0,0,365.0
female,74,North,7,Two year,DSL,2.833213344056216,No,1.0,Electronic check,107.76,1,False,411.0,0,0,51.0
female,21,West,1,One year,DSL,3.258096538021482,Yes,0.0,Bank transfer,84.49,1,False,693.0,1,0,185.0
male,24,South,3,Two year,DSL,3.2188758248682006,Yes,0.0,Credit card,88.96,0,False,565.5,1,1,242.0
male,78,South,55,One year,Fiber optic,4.0943445622221,No,1.0,Mailed check,84.19,1,False,565.5,0,1,73.0
male,71,East,41,Month-to-month,Fiber optic,3.7612001156935624,Yes,0.0,Mailed check,73.04,0,False,442.0,0,0,152.0
female,18,North,6,One year,DSL,2.833213344056216,No,0.0,Electronic check,90.91,1,False,418.0,0,0,270.0
male,72,West,31,One year,Fiber optic,3.58351893845611,No,1.0,Credit card,20.0,0,False,550.0,0,0,25.0
female,20,East,19,One year,DSL,3.332204510175204,Yes,1.0,Credit card,73.33,0,False,577.0,0,0,23.0
female,55,North,71,Month-to-month,Fiber optic,3.4657359027997265,No,0.0,Credit card,38.65,0,False,462.0,0,0,322.0
male,18,North,10,Month-to-month,Fiber optic,4.219507705176107,Yes,0.0,Bank transfer,104.89,1,False,649.0,1,0,97.0
female,55,North,23,Month-to-month,Fiber optic,4.007333185232471,Yes,2.0,Credit card,65.59,1,True,330.0,0,0,181.0
male,46,North,2,Two year,No,0.0,Yes,1.0,Electronic check,70.93,0,True,757.0,0,0,331.0
male,22,East,11,Month-to-month,No,0.0,Yes,0.0,Bank transfer,24.85,0,False,390.0,0,0,96.0
male,38,West,67,One year,DSL,2.995732273553991,Yes,3.0,Credit card,100.5,1,False,565.5,0,1,87.0
male,84,North,16,One year,No,0.0,Yes,1.0,Electronic check,88.82,0,True,565.5,0,1,106.0
male,64,North,7,Month-to-month,DSL,2.639057329615259,No,2.0,Bank transfer,86.71,0,False,808.0,0,0,106.0
female,52,East,3,One year,No,0.0,Yes,0.0,Bank transfer,45.61,0,False,536.0,0,0,82.0
female,18,West,25,Two year,DSL,1.9459101490553132,Yes,0.0,Credit card,46.79,0,False,832.0,0,0,355.0
female,29,South,21,Month-to-month,DSL,2.639057329615259,Yes,1.0,Bank transfer,76.71,0,True,350.0,0,0,166.0
male,77,South,10,Two year,DSL,2.833213344056216,No,0.0,Mailed check,49.17,1,True,768.0,0,0,125.0
male,44,East,61,Month-to-month,DSL,1.3862943611198906,No,2.0,Electronic check,83.05,0,False,687.0,0,0,343.0
male,73,South,1,Month-to-month,Fiber optic,3.8501476017100584,No,2.0,Credit card,20.0,1,True,565.5,0,1,40.0
female,40,North,8,Two year,No,0.0,Yes,1.0,Electronic check,55.37,1,True,565.5,0,1,167.0
male,42,East,51,Two year,Fiber optic,4.23410650459726,Yes,1.0,Electronic check,123.9,0,False,565.5,0,1,174.0
female,38,East,8,Two year,Fiber optic,4.127134385045092,Yes,0.0,Mailed check,83.18,0,True,340.0,0,0,236.0
female,78,East,6,One year,Fiber optic,3.713572066704308,No,2.0,Bank transfer,75.0,0,True,785.0,0,0,357.0
male,80,East,16,Two year,DSL,3.044522437723423,No,2.0,Mailed check,129.56,0,False,681.0,0,0,183.0
male,69,East,35,Two year,DSL,2.70805020110221,No,0.0,Mailed check,20.0,0,False,395.0,0,0,331.0
female,42,South,3,Two year,DSL,3.091042453358316,Yes,3.0,Bank transfer,45.54,1,False,592.0,0,0,189.0
male,72,South,58,One year,DSL,3.58351893845611,Yes,0.0,Credit card,57.96,0,False,534.0,0,0,242.0
female,63,North,32,Month-to-month,DSL,3.4011973816621555,No,0.0,Electronic check,95.75,0,True,640.0,0,0,29.0
male,49,North,4,Two year,DSL,3.258096538021482,Yes,0.0,Credit card,96.27,1,False,837.0,0,0,44.0
male,72,East,25,Month-to-month,DSL,2.772588722239781,No,0.0,Credit card,44.02,0,False,649.0,0,0,312.0
female,22,West,10,One year,DSL,3.332204510175204,No,1.0,Mailed check,99.94,2,True,506.0,0,0,68.0
male,53,West,11,Month-to-month,No,0.0,No,0.0,Bank transfer,57.9,1,True,790.0,0,0,195.0
female,66,East,31,One year,DSL,1.3862943611198906,Yes,0.0,Bank transfer,106.35,2,False,680.0,0,0,297.0
male,75,North,66,Month-to-month,Fiber optic,3.8066624897703196,No,1.0,Electronic check,39.02,1,True,440.0,0,0,343.0
female,56,North,3,Month-to-month,Fiber optic,4.127134385045092,No,1.0,Bank transfer,66.3,0,False,565.5,0,1,185.0
female,78,West,11,Two year,Fiber optic,4.174387269895637,Yes,3.0,unknown,55.29,0,False,663.0,0,0,86.0
male,26,East,14,Month-to-month,DSL,3.295836866004329,Yes,0.0,Bank transfer,101.68,0,False,447.0,0,0,192.0
female,23,East,10,One year,DSL,3.1354942159291497,No,0.0,Bank transfer,54.32,0,False,804.0,0,0,36.0
male,52,West,10,Month-to-month,DSL,2.9444389791664403,Yes,1.0,Credit card,68.73,1,False,517.0,0,0,276.0
male,56,East,2,Month-to-month,DSL,3.258096538021482,Yes,1.0,Electronic check,85.2,0,False,781.0,0,0,15.0
male,39,West,24,Month-to-month,DSL,2.3978952727983707,Yes,2.0,Electronic check,86.36,0,False,715.0,1,0,128.0
female,58,North,12,One year,Fiber optic,3.5263605246161616,Yes,2.0,Credit card,96.61,1,True,624.0,0,0,9.0
female,22,East,5,Month-to-month,Fiber optic,3.9512437185814275,No,0.0,Bank transfer,76.33,0,False,788.0,0,0,120.0
male,59,West,34,Two year,Fiber optic,3.9889840465642745,Yes,1.0,Bank transfer,57.45,2,False,707.0,0,0,42.0
male,84,South,33,Month-to-month,Fiber optic,2.639057329615259,No,1.0,Electronic check,59.51,1,True,443.0,0,0,272.0
female,47,East,14,Month-to-month,DSL,3.2188758248682006,Yes,0.0,Electronic check,70.77,1,False,510.0,0,0,296.0
male,74,South,8,Month-to-month,No,0.0,Yes,0.0,Electronic check,77.49,0,False,558.0,1,0,333.0
male,46,West,21,Month-to-month,DSL,3.332204510175204,No,1.0,Mailed check,65.58,0,False,526.0,0,0,131.0
female,54,North,7,One year,Fiber optic,3.8918202981106265,Yes,0.0,Electronic check,70.58,0,True,565.5,0,1,347.0
male,30,East,6,Two year,Fiber optic,4.584967478670572,Yes,4.0,Bank transfer,24.48,0,True,690.0,0,0,215.0
female,49,North,27,One year,Fiber optic,3.6109179126442243,No,2.0,Electronic check,90.02,0,False,387.0,0,0,262.0
male,63,East,1,Month-to-month,DSL,2.833213344056216,No,1.0,Bank transfer,75.43,0,False,699.0,0,0,343.0
female,40,North,2,Month-to-month,Fiber optic,3.7612001156935624,No,1.0,Bank transfer,100.06,0,False,608.0,0,0,263.0
male,62,South,1,Month-to-month,DSL,2.995732273553991,Yes,0.0,Bank transfer,70.0,1,True,303.0,0,0,344.0
male,34,South,4,Two year,DSL,2.833213344056216,Yes,0.0,Electronic check,20.0,1,False,472.0,0,0,204.0
female,83,West,2,Month-to-month,DSL,1.791759469228055,Yes,0.0,Electronic check,59.25,1,False,565.5,0,1,207.0
male,23,South,110,One year,DSL,2.70805020110221,No,2.0,Credit card,64.0,1,False,525.0,0,0,102.0
female,35,North,7,Month-to-month,Fiber optic,3.8918202981106265,Yes,0.0,Electronic check,92.29,0,False,638.0,0,0,162.0
male,39,West,4,Month-to-month,No,0.0,No,0.0,Electronic check,20.0,0,True,505.0,0,0,87.0
female,50,East,6,Month-to-month,DSL,3.4965075614664802,No,0.0,Electronic check,71.24,0,False,401.0,1,0,123.0
female,47,West,56,Month-to-month,No,0.0,No,3.0,Mailed check,85.41,0,True,357.0,0,0,236.0
